TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-03,2026-07-03,FO,NSE,STO,67151,,ABCAPITAL,,2026-07-28,2026-07-28,365.00,PE,ABCAPITAL26JUL365PE,2.40,2.40,1.65,2.05,2.10,3.00,401.25,2.05,279000,-21700,158,179734435.00,108,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78225,,ABCAPITAL,,2026-08-25,2026-08-25,365.00,CE,ABCAPITAL26AUG365CE,0.00,0.00,0.00,42.40,0.00,42.40,401.25,48.65,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78234,,ABCAPITAL,,2026-08-25,2026-08-25,395.00,CE,ABCAPITAL26AUG395CE,0.00,0.00,0.00,25.55,0.00,25.55,401.25,29.95,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67242,,ABCAPITAL,,2026-08-25,2026-08-25,400.00,CE,ABCAPITAL26AUG400CE,22.05,23.70,21.90,21.95,21.95,18.15,401.25,21.95,52700,46500,20,26211430.00,20,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67244,,ABCAPITAL,,2026-08-25,2026-08-25,410.00,CE,ABCAPITAL26AUG410CE,0.00,0.00,0.00,14.60,0.00,14.60,401.25,22.70,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67246,,ABCAPITAL,,2026-08-25,2026-08-25,420.00,CE,ABCAPITAL26AUG420CE,0.00,0.00,0.00,11.00,11.00,11.00,401.25,18.70,3100,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65744,,ABCAPITAL,,2026-07-28,2026-07-28,350.00,CE,ABCAPITAL26JUL350CE,50.00,54.50,49.00,53.05,53.05,49.00,401.25,54.50,99200,6200,11,13717965.00,11,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78251,,ABCAPITAL,,2026-08-25,2026-08-25,425.00,PE,ABCAPITAL26AUG425PE,0.00,0.00,0.00,43.15,0.00,43.15,401.25,36.65,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65758,,ABCAPITAL,,2026-07-28,2026-07-28,410.00,CE,ABCAPITAL26JUL410CE,7.65,11.25,7.50,9.60,9.75,7.20,401.25,9.60,954800,288300,1471,1916470220.00,1362,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65749,,ABCAPITAL,,2026-07-28,2026-07-28,360.00,PE,ABCAPITAL26JUL360PE,2.00,2.00,1.30,1.55,1.50,2.25,401.25,1.55,802900,-124000,333,373123595.00,214,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78226,,ABCAPITAL,,2026-08-25,2026-08-25,365.00,PE,ABCAPITAL26AUG365PE,0.00,0.00,0.00,12.00,0.00,12.00,401.25,8.95,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78492,,ABCAPITAL,,2026-09-29,2026-09-29,460.00,PE,ABCAPITAL26SEP460PE,0.00,0.00,0.00,73.30,0.00,73.30,401.25,66.00,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67243,,ABCAPITAL,,2026-08-25,2026-08-25,400.00,PE,ABCAPITAL26AUG400PE,16.55,19.00,16.55,19.00,19.00,48.45,401.25,19.00,6200,6200,3,3881665.00,3,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78248,,ABCAPITAL,,2026-08-25,2026-08-25,415.00,CE,ABCAPITAL26AUG415CE,0.00,0.00,0.00,17.35,0.00,17.35,401.25,20.60,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65739,,ABCAPITAL,,2026-07-28,2026-07-28,320.00,PE,ABCAPITAL26JUL320PE,0.20,0.20,0.15,0.20,0.20,0.20,401.25,0.25,12400,-3100,4,3970325.00,4,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,78462,,ABCAPITAL,,2026-09-29,2026-09-29,400.00,CE,ABCAPITAL26SEP400CE,0.00,0.00,0.00,31.25,0.00,31.25,401.25,35.70,0,0,0,0.00,0,F1,3100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65825,,ADANIENSOL,,2026-07-28,2026-07-28,1360.00,PE,ADANIENSOL26JUL1360PE,0.00,0.00,0.00,110.60,0.00,110.60,1568.80,15.50,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67326,,ADANIENSOL,,2026-07-28,2026-07-28,1580.00,PE,ADANIENSOL26JUL1580PE,0.00,0.00,0.00,193.60,0.00,193.60,1568.80,90.05,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65837,,ADANIENSOL,,2026-07-28,2026-07-28,1600.00,PE,ADANIENSOL26JUL1600PE,101.85,116.00,75.00,78.05,76.40,90.30,1568.80,78.05,159975,-8775,150,171097312.50,135,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79122,,ADANIENSOL,,2026-08-25,2026-08-25,1380.00,PE,ADANIENSOL26AUG1380PE,0.00,0.00,0.00,67.30,0.00,67.30,1568.80,44.50,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79959,,ADANIENSOL,,2026-09-29,2026-09-29,1640.00,PE,ADANIENSOL26SEP1640PE,0.00,0.00,0.00,234.15,0.00,234.15,1568.80,190.20,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67405,,ADANIENSOL,,2026-08-25,2026-08-25,1680.00,CE,ADANIENSOL26AUG1680CE,0.00,0.00,0.00,91.00,0.00,91.00,1568.80,89.00,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79795,,ADANIENSOL,,2026-09-29,2026-09-29,1480.00,CE,ADANIENSOL26SEP1480CE,0.00,0.00,0.00,174.50,0.00,174.50,1568.80,220.25,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67409,,ADANIENSOL,,2026-08-25,2026-08-25,1760.00,CE,ADANIENSOL26AUG1760CE,0.00,0.00,0.00,71.30,0.00,71.30,1568.80,64.70,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67388,,ADANIENSOL,,2026-08-25,2026-08-25,1360.00,PE,ADANIENSOL26AUG1360PE,0.00,0.00,0.00,99.05,0.00,99.05,1568.80,39.10,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79123,,ADANIENSOL,,2026-08-25,2026-08-25,1420.00,CE,ADANIENSOL26AUG1420CE,0.00,0.00,0.00,168.15,0.00,168.15,1568.80,218.70,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79121,,ADANIENSOL,,2026-08-25,2026-08-25,1380.00,CE,ADANIENSOL26AUG1380CE,0.00,0.00,0.00,191.75,0.00,191.75,1568.80,246.25,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65840,,ADANIENSOL,,2026-07-28,2026-07-28,1680.00,CE,ADANIENSOL26JUL1680CE,28.05,34.65,20.20,32.00,33.25,30.30,1568.80,32.00,80325,21600,230,265386948.75,202,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65832,,ADANIENSOL,,2026-07-28,2026-07-28,1520.00,CE,ADANIENSOL26JUL1520CE,91.90,107.60,70.50,104.15,107.50,95.30,1568.80,104.15,99225,-6075,180,195652293.75,171,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79134,,ADANIENSOL,,2026-08-25,2026-08-25,1540.00,PE,ADANIENSOL26AUG1540PE,0.00,0.00,0.00,143.75,0.00,143.75,1568.80,105.20,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67412,,ADANIENSOL,,2026-08-25,2026-08-25,1800.00,PE,ADANIENSOL26AUG1800PE,0.00,0.00,0.00,373.05,0.00,373.05,1568.80,269.20,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65839,,ADANIENSOL,,2026-07-28,2026-07-28,1640.00,PE,ADANIENSOL26JUL1640PE,0.00,0.00,0.00,168.25,168.25,168.25,1568.80,125.25,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67334,,ADANIENSOL,,2026-07-28,2026-07-28,1700.00,PE,ADANIENSOL26JUL1700PE,0.00,0.00,0.00,278.50,0.00,278.50,1568.80,166.25,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67318,,ADANIENSOL,,2026-07-28,2026-07-28,1500.00,PE,ADANIENSOL26JUL1500PE,45.50,59.70,33.60,35.50,34.70,42.80,1568.80,35.50,303075,54000,582,606214732.50,481,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67304,,ADANIENSOL,,2026-07-28,2026-07-28,1260.00,PE,ADANIENSOL26JUL1260PE,5.00,5.00,3.30,3.30,3.30,5.60,1568.80,4.65,5400,1350,3,2560477.50,3,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79952,,ADANIENSOL,,2026-09-29,2026-09-29,1600.00,CE,ADANIENSOL26SEP1600CE,0.00,0.00,0.00,124.50,0.00,124.50,1568.80,161.20,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67337,,ADANIENSOL,,2026-07-28,2026-07-28,1800.00,CE,ADANIENSOL26JUL1800CE,0.00,0.00,0.00,39.65,0.00,39.65,1568.80,21.45,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67331,,ADANIENSOL,,2026-07-28,2026-07-28,1700.00,CE,ADANIENSOL26JUL1700CE,25.00,29.25,24.25,27.15,28.50,59.20,1568.80,27.15,64800,64800,115,134066137.50,75,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65824,,ADANIENSOL,,2026-07-28,2026-07-28,1360.00,CE,ADANIENSOL26JUL1360CE,0.00,0.00,0.00,144.30,144.30,144.30,1568.80,229.95,675,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79128,,ADANIENSOL,,2026-08-25,2026-08-25,1460.00,PE,ADANIENSOL26AUG1460PE,0.00,0.00,0.00,101.45,0.00,101.45,1568.80,70.75,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67410,,ADANIENSOL,,2026-08-25,2026-08-25,1760.00,PE,ADANIENSOL26AUG1760PE,0.00,0.00,0.00,342.00,0.00,342.00,1568.80,239.40,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79629,,ADANIENSOL,,2026-09-29,2026-09-29,1360.00,PE,ADANIENSOL26SEP1360PE,0.00,0.00,0.00,86.40,0.00,86.40,1568.80,63.70,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65820,,ADANIENSOL,,2026-07-28,2026-07-28,1280.00,CE,ADANIENSOL26JUL1280CE,0.00,0.00,0.00,242.00,242.00,242.00,1568.80,300.20,675,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67316,,ADANIENSOL,,2026-07-28,2026-07-28,1460.00,PE,ADANIENSOL26JUL1460PE,35.70,42.10,23.70,24.85,24.35,30.50,1568.80,24.85,87750,8775,140,140807868.75,135,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65845,,ADANIENSOL,,2026-07-28,2026-07-28,1760.00,PE,ADANIENSOL26JUL1760PE,0.00,0.00,0.00,363.80,0.00,363.80,1568.80,212.25,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67406,,ADANIENSOL,,2026-08-25,2026-08-25,1680.00,PE,ADANIENSOL26AUG1680PE,0.00,0.00,0.00,282.85,0.00,282.85,1568.80,184.45,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67408,,ADANIENSOL,,2026-08-25,2026-08-25,1720.00,PE,ADANIENSOL26AUG1720PE,0.00,0.00,0.00,311.90,0.00,311.90,1568.80,211.10,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STF,68416,,ADANIENSOL,,2026-09-29,2026-09-29,,,ADANIENSOL26SEPFUT,1560.00,1602.80,1550.00,1602.80,1602.80,1547.90,1568.80,1602.80,5400,2025,6,6359647.50,6,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65826,,ADANIENSOL,,2026-07-28,2026-07-28,1400.00,CE,ADANIENSOL26JUL1400CE,181.70,199.95,155.95,195.10,199.95,181.70,1568.80,195.10,69525,-3375,13,13885357.50,9,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79262,,ADANIENSOL,,2026-08-25,2026-08-25,1700.00,CE,ADANIENSOL26AUG1700CE,0.00,0.00,0.00,57.95,0.00,57.95,1568.80,82.35,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79943,,ADANIENSOL,,2026-09-29,2026-09-29,1560.00,CE,ADANIENSOL26SEP1560CE,0.00,0.00,0.00,139.70,0.00,139.70,1568.80,179.30,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65819,,ADANIENSOL,,2026-07-28,2026-07-28,1240.00,PE,ADANIENSOL26JUL1240PE,4.00,4.50,3.60,3.60,3.60,4.15,1568.80,3.50,10125,0,5,4198938.75,5,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79794,,ADANIENSOL,,2026-09-29,2026-09-29,1440.00,PE,ADANIENSOL26SEP1440PE,0.00,0.00,0.00,120.75,0.00,120.75,1568.80,91.90,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65844,,ADANIENSOL,,2026-07-28,2026-07-28,1760.00,CE,ADANIENSOL26JUL1760CE,14.05,18.20,10.50,16.30,17.00,16.25,1568.80,16.30,56025,13500,260,311515335.00,238,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67329,,ADANIENSOL,,2026-07-28,2026-07-28,1660.00,CE,ADANIENSOL26JUL1660CE,32.90,41.35,24.00,37.20,38.95,35.70,1568.80,37.20,235575,97200,383,438536058.75,217,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67401,,ADANIENSOL,,2026-08-25,2026-08-25,1600.00,CE,ADANIENSOL26AUG1600CE,0.00,0.00,0.00,115.40,0.00,115.40,1568.80,120.15,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67338,,ADANIENSOL,,2026-07-28,2026-07-28,1800.00,PE,ADANIENSOL26JUL1800PE,0.00,0.00,0.00,357.85,0.00,357.85,1568.80,245.20,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79630,,ADANIENSOL,,2026-09-29,2026-09-29,1400.00,CE,ADANIENSOL26SEP1400CE,0.00,0.00,0.00,215.60,0.00,215.60,1568.80,267.50,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67317,,ADANIENSOL,,2026-07-28,2026-07-28,1500.00,CE,ADANIENSOL26JUL1500CE,109.10,122.45,81.00,116.80,119.25,109.10,1568.80,116.80,412425,-28350,471,509614233.75,367,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65818,,ADANIENSOL,,2026-07-28,2026-07-28,1240.00,CE,ADANIENSOL26JUL1240CE,0.00,0.00,0.00,289.15,289.15,289.15,1568.80,337.45,3375,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67384,,ADANIENSOL,,2026-08-25,2026-08-25,1320.00,PE,ADANIENSOL26AUG1320PE,0.00,0.00,0.00,83.05,0.00,83.05,1568.80,29.70,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79132,,ADANIENSOL,,2026-08-25,2026-08-25,1500.00,PE,ADANIENSOL26AUG1500PE,0.00,0.00,0.00,121.60,0.00,121.60,1568.80,86.95,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79965,,ADANIENSOL,,2026-09-29,2026-09-29,1760.00,PE,ADANIENSOL26SEP1760PE,0.00,0.00,0.00,318.50,0.00,318.50,1568.80,266.55,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67399,,ADANIENSOL,,2026-08-25,2026-08-25,1560.00,CE,ADANIENSOL26AUG1560CE,0.00,0.00,0.00,129.50,0.00,129.50,1568.80,138.55,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79961,,ADANIENSOL,,2026-09-29,2026-09-29,1680.00,PE,ADANIENSOL26SEP1680PE,0.00,0.00,0.00,261.05,0.00,261.05,1568.80,214.35,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65843,,ADANIENSOL,,2026-07-28,2026-07-28,1720.00,PE,ADANIENSOL26JUL1720PE,0.00,0.00,0.00,209.00,209.00,209.00,1568.80,181.15,8100,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67310,,ADANIENSOL,,2026-07-28,2026-07-28,1380.00,PE,ADANIENSOL26JUL1380PE,16.65,20.85,11.80,12.25,11.80,14.65,1568.80,12.25,33075,5400,68,64019261.25,67,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65823,,ADANIENSOL,,2026-07-28,2026-07-28,1320.00,PE,ADANIENSOL26JUL1320PE,8.85,12.10,7.00,7.05,7.00,8.50,1568.80,7.05,11475,6750,28,25114387.50,28,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79260,,ADANIENSOL,,2026-08-25,2026-08-25,1660.00,CE,ADANIENSOL26AUG1660CE,0.00,0.00,0.00,68.40,0.00,68.40,1568.80,96.15,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67403,,ADANIENSOL,,2026-08-25,2026-08-25,1640.00,CE,ADANIENSOL26AUG1640CE,0.00,0.00,0.00,102.55,0.00,102.55,1568.80,103.65,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79129,,ADANIENSOL,,2026-08-25,2026-08-25,1500.00,CE,ADANIENSOL26AUG1500CE,0.00,0.00,0.00,127.20,0.00,127.20,1568.80,169.85,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67325,,ADANIENSOL,,2026-07-28,2026-07-28,1580.00,CE,ADANIENSOL26JUL1580CE,65.20,73.50,45.85,69.00,70.70,64.85,1568.80,69.00,49275,6075,572,634191660.00,473,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67383,,ADANIENSOL,,2026-08-25,2026-08-25,1320.00,CE,ADANIENSOL26AUG1320CE,0.00,0.00,0.00,245.85,0.00,245.85,1568.80,290.90,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65833,,ADANIENSOL,,2026-07-28,2026-07-28,1520.00,PE,ADANIENSOL26JUL1520PE,50.00,68.60,40.30,42.95,41.10,50.25,1568.80,42.95,135675,25650,449,476263496.25,370,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79942,,ADANIENSOL,,2026-09-29,2026-09-29,1520.00,PE,ADANIENSOL26SEP1520PE,0.00,0.00,0.00,161.60,0.00,161.60,1568.80,126.55,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79631,,ADANIENSOL,,2026-09-29,2026-09-29,1400.00,PE,ADANIENSOL26SEP1400PE,0.00,0.00,0.00,102.75,0.00,102.75,1568.80,76.95,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67379,,ADANIENSOL,,2026-08-25,2026-08-25,1280.00,CE,ADANIENSOL26AUG1280CE,0.00,0.00,0.00,271.00,0.00,271.00,1568.80,322.85,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65842,,ADANIENSOL,,2026-07-28,2026-07-28,1720.00,CE,ADANIENSOL26JUL1720CE,21.25,25.30,14.55,23.10,23.90,22.35,1568.80,23.10,132300,23625,374,439513998.75,302,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67327,,ADANIENSOL,,2026-07-28,2026-07-28,1620.00,CE,ADANIENSOL26JUL1620CE,42.75,54.80,33.25,50.50,53.25,47.80,1568.80,50.50,44550,4725,207,233139363.75,195,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67395,,ADANIENSOL,,2026-08-25,2026-08-25,1520.00,CE,ADANIENSOL26AUG1520CE,0.00,0.00,0.00,145.05,0.00,145.05,1568.80,158.90,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67404,,ADANIENSOL,,2026-08-25,2026-08-25,1640.00,PE,ADANIENSOL26AUG1640PE,0.00,0.00,0.00,255.05,0.00,255.05,1568.80,159.45,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79133,,ADANIENSOL,,2026-08-25,2026-08-25,1540.00,CE,ADANIENSOL26AUG1540CE,0.00,0.00,0.00,109.75,0.00,109.75,1568.80,148.45,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65827,,ADANIENSOL,,2026-07-28,2026-07-28,1400.00,PE,ADANIENSOL26JUL1400PE,18.15,25.35,13.55,14.45,14.05,17.55,1568.80,14.45,228825,2700,264,252726311.25,235,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67402,,ADANIENSOL,,2026-08-25,2026-08-25,1600.00,PE,ADANIENSOL26AUG1600PE,0.00,0.00,0.00,228.45,0.00,228.45,1568.80,136.30,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67385,,ADANIENSOL,,2026-08-25,2026-08-25,1360.00,CE,ADANIENSOL26AUG1360CE,0.00,0.00,0.00,222.45,0.00,222.45,1568.80,260.70,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79797,,ADANIENSOL,,2026-09-29,2026-09-29,1520.00,CE,ADANIENSOL26SEP1520CE,0.00,0.00,0.00,156.30,0.00,156.30,1568.80,199.00,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79625,,ADANIENSOL,,2026-09-29,2026-09-29,1280.00,PE,ADANIENSOL26SEP1280PE,0.00,0.00,0.00,58.75,0.00,58.75,1568.80,41.70,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65831,,ADANIENSOL,,2026-07-28,2026-07-28,1480.00,PE,ADANIENSOL26JUL1480PE,39.00,50.30,28.10,30.25,29.10,35.85,1568.80,30.25,130275,7425,286,292482731.25,257,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79255,,ADANIENSOL,,2026-08-25,2026-08-25,1620.00,PE,ADANIENSOL26AUG1620PE,0.00,0.00,0.00,193.75,0.00,193.75,1568.80,147.65,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65835,,ADANIENSOL,,2026-07-28,2026-07-28,1560.00,PE,ADANIENSOL26JUL1560PE,72.30,90.90,55.80,58.25,56.60,67.95,1568.80,58.25,147150,40500,747,821338920.00,618,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65822,,ADANIENSOL,,2026-07-28,2026-07-28,1320.00,CE,ADANIENSOL26JUL1320CE,0.00,0.00,0.00,227.80,227.80,227.80,1568.80,264.25,1350,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65834,,ADANIENSOL,,2026-07-28,2026-07-28,1560.00,CE,ADANIENSOL26JUL1560CE,70.25,84.00,53.10,79.55,82.05,74.05,1568.80,79.55,196425,-2025,1349,1486569780.00,1085,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79261,,ADANIENSOL,,2026-08-25,2026-08-25,1660.00,PE,ADANIENSOL26AUG1660PE,0.00,0.00,0.00,221.30,0.00,221.30,1568.80,171.75,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67394,,ADANIENSOL,,2026-08-25,2026-08-25,1480.00,PE,ADANIENSOL26AUG1480PE,0.00,0.00,0.00,156.85,0.00,156.85,1568.80,78.60,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67311,,ADANIENSOL,,2026-07-28,2026-07-28,1420.00,CE,ADANIENSOL26JUL1420CE,0.00,0.00,0.00,161.35,0.00,161.35,1568.80,182.50,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65830,,ADANIENSOL,,2026-07-28,2026-07-28,1480.00,CE,ADANIENSOL26JUL1480CE,108.55,135.15,94.70,133.05,135.15,123.05,1568.80,133.05,61425,-1350,36,38740713.75,35,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65838,,ADANIENSOL,,2026-07-28,2026-07-28,1640.00,CE,ADANIENSOL26JUL1640CE,41.70,47.00,28.20,42.85,45.35,41.70,1568.80,42.85,427275,238950,1068,1211699520.00,707,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67391,,ADANIENSOL,,2026-08-25,2026-08-25,1440.00,CE,ADANIENSOL26AUG1440CE,0.00,0.00,0.00,180.55,0.00,180.55,1568.80,205.75,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,67411,,ADANIENSOL,,2026-08-25,2026-08-25,1800.00,CE,ADANIENSOL26AUG1800CE,0.00,0.00,0.00,62.90,0.00,62.90,1568.80,54.90,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79624,,ADANIENSOL,,2026-09-29,2026-09-29,1280.00,CE,ADANIENSOL26SEP1280CE,0.00,0.00,0.00,289.80,0.00,289.80,1568.80,350.40,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65829,,ADANIENSOL,,2026-07-28,2026-07-28,1440.00,PE,ADANIENSOL26JUL1440PE,21.70,36.75,19.50,20.95,19.50,25.25,1568.80,20.95,27675,-20250,132,130678515.00,115,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,79960,,ADANIENSOL,,2026-09-29,2026-09-29,1680.00,CE,ADANIENSOL26SEP1680CE,0.00,0.00,0.00,98.20,0.00,98.20,1568.80,129.25,0,0,0,0.00,0,F1,675,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,65821,,ADANIENSOL,,2026-07-28,2026-07-28,1280.00,PE,ADANIENSOL26JUL1280PE,0.00,0.00,0.00,6.55,6.55,6.55,1568.80,6.10,6075,0,0,0.00,0,F1,675,,,,,
